Date,Close/Last,Volume,Open,High,Low
06/26/2025,$457.90,1590105,$459.31,$464.072,$456.635
06/25/2025,$458.39,1265509,$464.21,$464.88,$456.50
06/24/2025,$460.20,1970232,$467.85,$468.70,$457.68
06/23/2025,$472.46,2666358,$472.93,$482.37,$468.53
06/20/2025,$470.56,2419367,$469.00,$474.31,$461.11
06/18/2025,$468.60,1871162,$478.45,$482.36,$467.96
06/17/2025,$479.34,2191204,$470.76,$481.5844,$467.50
06/16/2025,$467.06,2766611,$482.01,$482.73,$464.5224
06/13/2025,$486.45,2729692,$478.97,$488.30,$473.35
06/12/2025,$469.27,1700596,$457.31,$469.27,$456.50
06/11/2025,$456.60,3618239,$464.15,$464.15,$443.409
06/10/2025,$476.90,1150649,$480.00,$481.65,$475.64
06/09/2025,$480.83,1064298,$480.28,$482.84,$476.62
06/06/2025,$481.69,714571,$477.805,$481.96,$476.9666
06/05/2025,$478.03,1063462,$484.37,$485.13,$471.75
06/04/2025,$482.21,1274033,$481.99,$486.86,$481.685
06/03/2025,$480.17,1032298,$479.00,$481.125,$476.54
06/02/2025,$478.82,1154508,$478.26,$479.73,$474.00
05/30/2025,$482.38,2196347,$473.67,$482.38,$471.06
05/29/2025,$473.69,851603,$467.93,$474.56,$465.32
05/28/2025,$469.98,956931,$477.54,$478.975,$469.00
05/27/2025,$476.85,1548007,$470.80,$476.85,$468.655
05/23/2025,$468.88,866694,$467.96,$469.55,$465.56
05/22/2025,$470.45,885138,$468.79,$472.87,$467.12
05/21/2025,$470.28,1435110,$480.835,$480.93,$470.05
05/20/2025,$475.82,1058518,$471.23,$477.095,$470.89
05/19/2025,$473.06,1200022,$469.41,$474.4399,$467.78
05/16/2025,$468.32,1319203,$466.21,$468.49,$462.66
05/15/2025,$465.14,1758661,$458.97,$465.41,$455.0311
05/14/2025,$449.18,2129688,$460.84,$461.80,$445.06
05/13/2025,$459.83,1859414,$472.81,$472.81,$459.135
05/12/2025,$473.16,1364863,$473.50,$475.685,$465.775
05/09/2025,$473.52,979219,$475.27,$476.625,$468.08
05/08/2025,$474.53,1093134,$473.00,$479.00,$471.73
05/07/2025,$471.32,1204634,$468.40,$474.90,$467.06
05/06/2025,$468.21,1135393,$469.77,$471.16,$463.46
05/05/2025,$471.56,1150283,$474.00,$474.49,$469.34
05/02/2025,$472.80,2090480,$484.75,$491.07,$467.51
05/01/2025,$477.72,986353,$476.00,$479.45,$473.0001
04/30/2025,$477.75,1095139,$478.27,$478.61,$471.13
04/29/2025,$475.88,897221,$475.98,$479.30,$473.3501
04/28/2025,$476.29,1159942,$479.31,$483.79,$474.29
04/25/2025,$477.64,1521687,$469.985,$478.46,$467.90
04/24/2025,$466.81,1105038,$465.77,$467.59,$460.16
04/23/2025,$463.55,1352902,$467.00,$471.39,$457.6533
04/22/2025,$462.08,2877958,$458.05,$470.77,$442.35
04/21/2025,$458.33,1532920,$459.26,$463.23,$452.79
04/17/2025,$464.08,3052804,$461.64,$469.6699,$448.39
04/16/2025,$477.08,1530125,$477.33,$482.8156,$474.53
04/15/2025,$469.58,1224466,$474.27,$475.34,$468.00
