Date,Close/Last,Volume,Open,High,Low
07/30/2025,$434.12,3172623,$430.00,$436.83,$426.43
07/29/2025,$430.05,2384032,$434.55,$435.21,$424.80
07/28/2025,$432.94,2550479,$431.25,$436.40,$431.12
07/25/2025,$433.75,2218847,$429.69,$434.87,$428.62
07/24/2025,$429.52,2511355,$427.04,$430.16,$424.50
07/23/2025,$427.59,3254863,$420.00,$428.16,$419.45
07/22/2025,$417.19,2185012,$410.375,$418.52,$410.375
07/21/2025,$410.07,1833690,$417.22,$417.43,$409.84
07/18/2025,$413.71,2526690,$418.70,$419.90,$412.16
07/17/2025,$418.07,2445031,$414.86,$419.90,$412.88
07/16/2025,$412.88,3242126,$405.00,$413.07,$403.32
07/15/2025,$404.64,2167235,$406.26,$408.75,$403.02
07/14/2025,$405.77,2497731,$404.00,$406.79,$402.226
07/11/2025,$405.92,2072955,$405.45,$406.88,$401.70
07/10/2025,$408.33,3383755,$404.66,$412.00,$403.44
07/09/2025,$402.18,3100968,$399.72,$403.76,$396.88
07/08/2025,$394.29,2003569,$392.43,$395.95,$391.52
07/07/2025,$391.51,3012875,$398.06,$398.06,$388.09
07/03/2025,$397.86,1737838,$398.92,$402.42,$397.59
07/02/2025,$398.43,2713685,$392.70,$398.635,$389.42
07/01/2025,$390.92,2393985,$386.59,$393.89,$384.25
06/30/2025,$388.21,2791538,$386.31,$389.15,$384.81
06/27/2025,$384.71,4455001,$383.02,$387.49,$382.75
06/26/2025,$381.88,2575085,$374.00,$382.33,$373.043
06/25/2025,$371.58,1737892,$373.00,$374.19,$369.5135
06/24/2025,$373.02,3842180,$369.89,$374.105,$367.917
06/23/2025,$366.23,2927378,$359.92,$367.10,$357.733
06/20/2025,$360.52,6268337,$362.95,$364.25,$359.14
06/18/2025,$359.80,2000469,$357.13,$364.23,$356.96
06/17/2025,$357.68,1560105,$360.72,$362.39,$357.03
06/16/2025,$362.44,1579789,$361.00,$364.6099,$360.20
06/13/2025,$357.05,1609882,$357.23,$360.38,$355.70
06/12/2025,$360.96,1571922,$359.85,$362.00,$357.87
06/11/2025,$363.14,2551804,$360.94,$364.29,$357.745
06/10/2025,$358.57,1894523,$359.44,$360.355,$356.085
06/09/2025,$358.07,2147099,$355.22,$360.46,$353.925
06/06/2025,$353.35,1608073,$353.57,$357.44,$352.26
06/05/2025,$348.96,1753704,$351.00,$351.51,$345.85
06/04/2025,$349.33,1616391,$350.30,$351.73,$349.33
06/03/2025,$349.40,2614301,$346.00,$350.84,$344.9182
06/02/2025,$344.67,2552788,$346.47,$346.47,$339.50
05/30/2025,$348.03,4867154,$351.83,$353.24,$347.02
05/29/2025,$351.79,2290340,$352.20,$353.09,$348.74
05/28/2025,$349.49,1924390,$352.49,$352.80,$348.86
05/27/2025,$351.51,2240068,$349.95,$353.34,$346.615
05/23/2025,$343.39,1936728,$337.63,$344.94,$336.2409
05/22/2025,$345.19,2174286,$342.00,$347.37,$340.59
05/21/2025,$342.51,2093731,$346.64,$348.42,$341.65
05/20/2025,$349.49,2266041,$350.84,$352.461,$347.485
05/19/2025,$352.57,2277960,$349.70,$352.96,$348.54
05/16/2025,$353.58,2561699,$351.54,$354.22,$348.24
05/15/2025,$349.81,1580642,$349.44,$351.34,$348.50
05/14/2025,$349.66,2052201,$351.72,$352.43,$348.7807
05/13/2025,$352.54,4132547,$348.93,$355.33,$348.0672
05/12/2025,$342.55,4592046,$343.11,$351.00,$339.73
05/09/2025,$325.62,1646273,$325.65,$327.74,$323.31
05/08/2025,$324.25,2553435,$324.88,$328.87,$322.90
05/07/2025,$320.29,1555975,$322.74,$322.80,$318.11
05/06/2025,$320.89,1724184,$321.55,$324.10,$319.85
05/05/2025,$323.11,1829247,$319.38,$326.47,$319.38
05/02/2025,$323.68,3765238,$318.48,$324.67,$318.48
05/01/2025,$313.96,2961232,$311.375,$318.89,$311.0167
04/30/2025,$309.27,5124833,$315.21,$316.05,$302.175
04/29/2025,$307.40,2651012,$305.00,$308.67,$302.91
04/28/2025,$307.06,2189801,$306.45,$311.43,$303.8501
04/25/2025,$306.45,2162570,$305.10,$307.99,$303.91
04/24/2025,$306.86,2874396,$297.43,$308.21,$297.07
04/23/2025,$295.77,2458327,$301.34,$305.36,$295.18
04/22/2025,$291.17,2231223,$287.50,$293.2336,$287.00
04/21/2025,$284.74,2978308,$289.33,$291.00,$282.4563
04/17/2025,$294.25,2717624,$292.17,$297.695,$291.90
04/16/2025,$290.14,3017437,$292.71,$295.7309,$287.61
04/15/2025,$293.43,3611291,$296.83,$301.73,$292.39
04/14/2025,$298.12,2758813,$298.67,$302.48,$295.71
04/11/2025,$293.45,3197931,$288.95,$295.41,$284.14
04/10/2025,$289.16,4116825,$296.68,$298.27,$279.80
04/09/2025,$301.01,6457333,$270.76,$301.8566,$269.13
04/08/2025,$273.94,4989008,$289.89,$291.78,$268.275
04/07/2025,$280.06,7824699,$276.00,$294.3492,$267.30
04/04/2025,$288.08,7216842,$285.00,$294.2914,$281.5013
04/03/2025,$305.76,4638692,$319.67,$324.70,$305.00
04/02/2025,$334.66,1747616,$326.13,$336.35,$326.10
04/01/2025,$330.57,1955410,$327.01,$332.2087,$323.89
03/31/2025,$329.80,2837768,$325.63,$331.98,$322.00
03/28/2025,$329.69,1965493,$337.00,$338.25,$328.05
03/27/2025,$339.30,1481115,$341.08,$341.995,$336.63
03/26/2025,$341.11,1705089,$343.36,$347.27,$338.79
03/25/2025,$342.62,1678009,$343.58,$344.81,$340.83
03/24/2025,$341.67,2277496,$340.55,$343.15,$339.29
03/21/2025,$335.78,6766101,$331.21,$335.95,$329.21
03/20/2025,$336.25,2782873,$334.57,$339.7797,$333.61
03/19/2025,$338.62,2407288,$336.93,$342.00,$336.67
03/18/2025,$336.71,3310243,$342.00,$342.00,$335.35
03/17/2025,$342.64,1684083,$339.74,$344.3625,$339.0015
03/14/2025,$339.64,1936119,$337.72,$341.99,$336.95
03/13/2025,$333.31,2490395,$336.03,$340.65,$331.67
03/12/2025,$338.13,1816667,$343.03,$344.91,$335.45
03/11/2025,$339.77,3191100,$343.92,$345.15,$336.37
03/10/2025,$345.21,2809137,$345.00,$352.41,$341.85
03/07/2025,$350.30,3063803,$339.40,$352.115,$339.40
03/06/2025,$341.01,2234096,$335.27,$341.91,$332.5201
03/05/2025,$338.49,3189095,$329.12,$339.51,$328.65
03/04/2025,$326.75,3500232,$327.39,$331.92,$318.68
03/03/2025,$332.04,2569655,$347.63,$348.15,$330.03
02/28/2025,$343.95,3210269,$341.98,$344.90,$338.74
02/27/2025,$340.00,1971027,$343.65,$346.92,$338.46
02/26/2025,$342.58,2397754,$345.45,$348.78,$340.12
02/25/2025,$342.36,3323544,$341.00,$344.23,$336.38
